,date,state,death,hospitalized,hospitalizedCurrently,inIcuCurrently,onVentilatorCurrently,positiveIncrease,recovered,totalTestsViral
8267,2020-10-11,NM,911.0,3710.0,120.0,,,261,18680.0,997373.0
8268,2020-10-11,NV,1661.0,,519.0,133.0,64.0,380,,1135445.0
8269,2020-10-11,NY,25574.0,,820.0,186.0,84.0,1143,,
8270,2020-10-11,OH,4999.0,16399.0,887.0,220.0,105.0,1291,143123.0,3624499.0
8271,2020-10-11,OK,1098.0,7238.0,758.0,276.0,,766,84520.0,1353634.0
8272,2020-10-11,OR,599.0,2741.0,212.0,49.0,18.0,409,,1189305.0
8273,2020-10-11,PA,8350.0,,706.0,,90.0,1166,138550.0,
8274,2020-10-11,PR,730.0,,324.0,51.0,34.0,218,24533.0,415664.0
8275,2020-10-11,RI,1134.0,2950.0,125.0,13.0,5.0,170,,
8276,2020-10-11,SC,3552.0,9578.0,685.0,176.0,87.0,785,78115.0,1478901.0
8277,2020-10-11,SD,286.0,1866.0,266.0,,,617,22413.0,317060.0
8278,2020-10-11,TN,2767.0,9215.0,1124.0,307.0,148.0,2068,193849.0,3162492.0
8279,2020-10-11,TX,16557.0,,3622.0,1142.0,,2418,703662.0,7170740.0
8280,2020-10-11,UT,517.0,4306.0,274.0,99.0,,1200,63307.0,1179384.0
8281,2020-10-11,VA,3358.0,11519.0,924.0,201.0,98.0,811,,
8282,2020-10-11,VI,20.0,,,,,1,1289.0,
8283,2020-10-11,VT,58.0,,0.0,,,10,1659.0,325665.0
8284,2020-10-11,WA,2190.0,7786.0,373.0,70.0,27.0,701,,
8285,2020-10-11,WI,1475.0,8398.0,872.0,229.0,,2713,119747.0,
8286,2020-10-11,WV,382.0,,173.0,58.0,30.0,215,13167.0,628752.0
8287,2020-10-11,WY,54.0,323.0,54.0,,,156,5877.0,210509.0
8288,2020-10-10,AK,60.0,341.0,66.0,,10.0,230,5761.0,499253.0
8289,2020-10-10,AL,2664.0,18179.0,792.0,,,1061,71240.0,
8290,2020-10-10,AR,1552.0,5900.0,554.0,234.0,97.0,2075,82924.0,1137716.0
8291,2020-10-10,AS,0.0,,,,,0,,1616.0
8292,2020-10-10,AZ,5759.0,20229.0,685.0,145.0,71.0,894,,2385045.0
8293,2020-10-10,CA,16500.0,,3084.0,732.0,,4170,,15878445.0
8294,2020-10-10,CO,2112.0,7879.0,365.0,,,1023,,
8295,2020-10-10,CT,4530.0,11845.0,134.0,,,0,9522.0,2065143.0
8296,2020-10-10,DC,636.0,,99.0,27.0,14.0,75,12492.0,
8297,2020-10-10,DE,653.0,,103.0,21.0,,171,11338.0,
8298,2020-10-10,FL,15372.0,46201.0,2077.0,,,0,,7876609.0
8299,2020-10-10,GA,7393.0,29611.0,1646.0,,,1237,,3132549.0
8300,2020-10-10,GU,59.0,,62.0,13.0,,67,2072.0,54477.0
8301,2020-10-10,HI,166.0,911.0,106.0,29.0,18.0,165,10651.0,
8302,2020-10-10,IA,1455.0,,450.0,101.0,40.0,1084,75948.0,
8303,2020-10-10,ID,506.0,2013.0,192.0,45.0,,662,23881.0,
8304,2020-10-10,IL,9221.0,,1807.0,406.0,166.0,2905,,6243635.0
8305,2020-10-10,IN,3782.0,13756.0,1180.0,339.0,115.0,1918,,2378319.0
8306,2020-10-10,KS,763.0,3185.0,469.0,119.0,34.0,0,,
8307,2020-10-10,KY,1249.0,6094.0,652.0,170.0,,989,13539.0,1536175.0
8308,2020-10-10,LA,5635.0,,582.0,,78.0,0,157873.0,2447559.0
8309,2020-10-10,MA,9587.0,12861.0,531.0,86.0,28.0,639,116364.0,4670758.0
8310,2020-10-10,MD,3995.0,16006.0,383.0,91.0,,636,7721.0,2863083.0
8311,2020-10-10,ME,143.0,462.0,7.0,5.0,0.0,30,4951.0,486384.0
8312,2020-10-10,MI,7219.0,,862.0,220.0,85.0,1648,104271.0,4046782.0
8313,2020-10-10,MN,2184.0,8302.0,471.0,133.0,,1516,99054.0,
8314,2020-10-10,MO,2422.0,,1313.0,,,5066,,2075699.0
8315,2020-10-10,MP,2.0,4.0,,,,2,29.0,19835.0
8316,2020-10-10,MS,3096.0,6053.0,600.0,136.0,59.0,957,90577.0,796968.0
8317,2020-10-10,MT,209.0,885.0,280.0,,,718,11361.0,388649.0
8318,2020-10-10,NC,3765.0,,1034.0,281.0,,2321,,3341821.0
8319,2020-10-10,ND,340.0,1062.0,219.0,42.0,,598,22123.0,704274.0
8320,2020-10-10,NE,519.0,2499.0,299.0,,,1085,36091.0,715692.0
8321,2020-10-10,NH,455.0,750.0,21.0,,,122,7945.0,493109.0
8322,2020-10-10,NJ,16171.0,23868.0,641.0,156.0,48.0,990,,3914021.0
8323,2020-10-10,NM,907.0,3704.0,130.0,,,481,18621.0,989652.0
8324,2020-10-10,NV,1659.0,,519.0,133.0,64.0,806,,1128337.0
8325,2020-10-10,NY,25569.0,,826.0,179.0,81.0,1447,,
8326,2020-10-10,OH,4997.0,16355.0,862.0,223.0,111.0,1356,142479.0,3580126.0
8327,2020-10-10,OK,1095.0,7218.0,758.0,276.0,,1533,83633.0,1353634.0
8328,2020-10-10,OR,597.0,2741.0,212.0,49.0,18.0,410,,1176669.0
8329,2020-10-10,PA,8344.0,,732.0,,94.0,1742,138550.0,
8330,2020-10-10,PR,728.0,,347.0,55.0,31.0,232,24129.0,415664.0
8331,2020-10-10,RI,1132.0,2934.0,119.0,12.0,5.0,286,,
8332,2020-10-10,SC,3551.0,9561.0,728.0,179.0,93.0,945,77700.0,1464605.0
8333,2020-10-10,SD,286.0,1829.0,267.0,,,732,22128.0,312979.0
8334,2020-10-10,TN,2758.0,9180.0,1156.0,320.0,153.0,1646,192958.0,3131539.0
8335,2020-10-10,TX,16526.0,,3628.0,1137.0,,4230,701583.0,7136901.0
8336,2020-10-10,UT,510.0,4275.0,246.0,89.0,,1354,62401.0,1168570.0
8337,2020-10-10,VA,3354.0,11501.0,943.0,208.0,97.0,1256,,
8338,2020-10-10,VI,20.0,,,,,0,1286.0,
8339,2020-10-10,VT,58.0,,0.0,,,10,1651.0,319294.0
8340,2020-10-10,WA,2190.0,7762.0,364.0,69.0,30.0,726,,
8341,2020-10-10,WI,1468.0,8319.0,870.0,232.0,,2971,117865.0,
8342,2020-10-10,WV,381.0,,173.0,60.0,27.0,206,13086.0,622809.0
8343,2020-10-10,WY,54.0,323.0,54.0,,,120,5807.0,209908.0
8344,2020-10-09,AK,60.0,339.0,51.0,,6.0,187,5734.0,493070.0
8345,2020-10-09,AL,2653.0,17989.0,816.0,,,1490,71240.0,
8346,2020-10-09,AR,1503.0,5805.0,546.0,237.0,102.0,0,81563.0,1111526.0
8347,2020-10-09,AS,0.0,,,,,0,,1616.0
8348,2020-10-09,AZ,5746.0,20199.0,706.0,155.0,70.0,683,,2365848.0
8349,2020-10-09,CA,16428.0,,3186.0,742.0,,3806,,15736497.0
8350,2020-10-09,CO,2103.0,7855.0,380.0,,,834,,
8351,2020-10-09,CT,4530.0,11845.0,134.0,,,290,9522.0,2041351.0
8352,2020-10-09,DC,634.0,,99.0,27.0,13.0,78,12456.0,
8353,2020-10-09,DE,651.0,,104.0,21.0,,145,11236.0,
8354,2020-10-09,FL,15372.0,46201.0,2143.0,,,2853,,7876609.0
8355,2020-10-09,GA,7348.0,29510.0,1717.0,,,1625,,3112619.0
8356,2020-10-09,GU,58.0,,55.0,14.0,,55,2072.0,54477.0
8357,2020-10-09,HI,164.0,900.0,111.0,32.0,18.0,101,10604.0,
8358,2020-10-09,IA,1437.0,,461.0,104.0,38.0,1042,75113.0,
8359,2020-10-09,ID,503.0,1997.0,191.0,41.0,,673,23678.0,
8360,2020-10-09,IL,9191.0,,1812.0,395.0,153.0,3117,,6177379.0
8361,2020-10-09,IN,3761.0,13648.0,1187.0,357.0,116.0,1816,,2353729.0
8362,2020-10-09,KS,763.0,3185.0,469.0,119.0,34.0,1855,,
8363,2020-10-09,KY,1242.0,6033.0,679.0,172.0,,1001,13417.0,1525264.0
8364,2020-10-09,LA,5635.0,,582.0,,78.0,257,157873.0,2447559.0
8365,2020-10-09,MA,9577.0,12846.0,500.0,88.0,28.0,765,116364.0,4601434.0
8366,2020-10-09,MD,3990.0,15956.0,391.0,96.0,,734,7704.0,2829423.0
8367,2020-10-09,ME,143.0,460.0,7.0,5.0,0.0,27,4933.0,480498.0
8368,2020-10-09,MI,7200.0,,862.0,220.0,85.0,1323,99521.0,4001264.0
8369,2020-10-09,MN,2174.0,8251.0,471.0,133.0,,1390,97715.0,
8370,2020-10-09,MO,2395.0,,1303.0,,,2008,,2000979.0
8371,2020-10-09,MP,2.0,4.0,,,,0,29.0,20709.0
8372,2020-10-09,MS,3080.0,6053.0,627.0,130.0,64.0,862,90577.0,796968.0
8373,2020-10-09,MT,206.0,868.0,266.0,,,722,10863.0,386746.0
8374,2020-10-09,NC,3747.0,,1065.0,299.0,,2034,,3300638.0
8375,2020-10-09,ND,325.0,1037.0,202.0,39.0,,644,21755.0,695621.0
8376,2020-10-09,NE,514.0,2481.0,293.0,,,663,35456.0,696252.0
8377,2020-10-09,NH,450.0,748.0,13.0,,,92,7935.0,487369.0
8378,2020-10-09,NJ,16164.0,23821.0,666.0,150.0,53.0,983,,3878988.0
8379,2020-10-09,NM,902.0,3678.0,133.0,,,485,18335.0,980053.0
8380,2020-10-09,NV,1657.0,,502.0,127.0,63.0,766,,1119083.0
8381,2020-10-09,NY,25561.0,,779.0,168.0,78.0,1592,,
8382,2020-10-09,OH,4994.0,16301.0,849.0,240.0,118.0,1840,141642.0,3534585.0
8383,2020-10-09,OK,1091.0,7124.0,749.0,265.0,,1524,82482.0,1336562.0
8384,2020-10-09,OR,594.0,2727.0,197.0,39.0,14.0,482,,1163149.0
8385,2020-10-09,PA,8308.0,,734.0,,92.0,1380,137139.0,
8386,2020-10-09,PR,720.0,,354.0,55.0,29.0,316,23603.0,415664.0
8387,2020-10-09,RI,1130.0,2902.0,112.0,10.0,6.0,249,,
8388,2020-10-09,SC,3530.0,9519.0,748.0,193.0,99.0,921,77102.0,1446925.0
8389,2020-10-09,SD,277.0,1782.0,267.0,,,804,21750.0,307125.0
8390,2020-10-09,TN,2732.0,9133.0,1186.0,315.0,153.0,1556,191651.0,3107299.0
8391,2020-10-09,TX,16432.0,,3593.0,1138.0,,4036,698481.0,7075406.0
8392,2020-10-09,UT,505.0,4220.0,261.0,86.0,,1343,61326.0,1155601.0
8393,2020-10-09,VA,3344.0,11447.0,963.0,205.0,87.0,1114,,
8394,2020-10-09,VI,20.0,,,,,2,1286.0,
8395,2020-10-09,VT,58.0,,0.0,,,8,1646.0,314858.0
8396,2020-10-09,WA,2183.0,7733.0,357.0,72.0,29.0,723,,
8397,2020-10-09,WI,1451.0,8199.0,876.0,229.0,,3164,115826.0,
8398,2020-10-09,WV,376.0,,164.0,57.0,25.0,382,12896.0,612348.0
8399,2020-10-09,WY,54.0,317.0,54.0,,,243,5732.0,209041.0
8400,2020-10-08,AK,60.0,337.0,46.0,,6.0,134,5672.0,491171.0
8401,2020-10-08,AL,2637.0,17989.0,754.0,,,557,71240.0,
8402,2020-10-08,AR,1503.0,5805.0,546.0,237.0,102.0,1265,81563.0,1111526.0
8403,2020-10-08,AS,0.0,,,,,0,,1616.0
8404,2020-10-08,AZ,5743.0,20171.0,728.0,156.0,63.0,863,,2344730.0
8405,2020-10-08,CA,16361.0,,3186.0,754.0,,3575,,15623623.0
8406,2020-10-08,CO,2095.0,7834.0,356.0,,,863,,
8407,2020-10-08,CT,4527.0,11845.0,128.0,,,384,9522.0,2013786.0
8408,2020-10-08,DC,634.0,,100.0,25.0,15.0,68,12431.0,
8409,2020-10-08,DE,651.0,,101.0,21.0,,132,11146.0,
8410,2020-10-08,FL,15254.0,46005.0,2141.0,,,3246,,7828266.0
8411,2020-10-08,GA,7294.0,29386.0,1742.0,,,1265,,3083121.0
8412,2020-10-08,GU,58.0,,50.0,15.0,,66,2067.0,54055.0
8413,2020-10-08,HI,163.0,894.0,109.0,35.0,18.0,108,10573.0,
8414,2020-10-08,IA,1421.0,,449.0,112.0,63.0,1261,74250.0,
8415,2020-10-08,ID,500.0,1972.0,191.0,41.0,,671,23475.0,
8416,2020-10-08,IL,9159.0,,1755.0,392.0,163.0,3059,,6105780.0
8417,2020-10-08,IN,3742.0,13537.0,1110.0,342.0,107.0,1450,,2323256.0
8418,2020-10-08,KS,723.0,3121.0,393.0,103.0,34.0,0,,
8419,2020-10-08,KY,1234.0,5814.0,701.0,174.0,,868,13113.0,1500613.0
8420,2020-10-08,LA,5609.0,,564.0,,79.0,524,157873.0,2437687.0
8421,2020-10-08,MA,9565.0,12830.0,484.0,85.0,23.0,444,116364.0,4541516.0
8422,2020-10-08,MD,3979.0,15898.0,403.0,98.0,,761,7676.0,2802303.0
8423,2020-10-08,ME,142.0,459.0,7.0,1.0,0.0,35,4900.0,472395.0
8424,2020-10-08,MI,7193.0,,862.0,220.0,85.0,1401,99521.0,3957766.0
8425,2020-10-08,MN,2160.0,8187.0,457.0,139.0,,1271,97254.0,
8426,2020-10-08,MO,2259.0,,1344.0,,,1505,,1979390.0
8427,2020-10-08,MP,2.0,4.0,,,,0,29.0,20709.0
8428,2020-10-08,MS,3074.0,6053.0,606.0,139.0,66.0,578,90577.0,796968.0
8429,2020-10-08,MT,197.0,851.0,263.0,,,614,10656.0,381665.0
8430,2020-10-08,NC,3722.0,,1051.0,296.0,,2428,,3260626.0
8431,2020-10-08,ND,314.0,1016.0,214.0,40.0,,523,21242.0,686464.0
8432,2020-10-08,NE,507.0,2468.0,288.0,,,639,35295.0,687689.0
8433,2020-10-08,NH,449.0,747.0,14.0,,,78,7898.0,482118.0
8434,2020-10-08,NJ,16160.0,23763.0,652.0,148.0,52.0,1412,,3842667.0
8435,2020-10-08,NM,899.0,3652.0,119.0,,,384,18045.0,973945.0
8436,2020-10-08,NV,1649.0,,498.0,130.0,64.0,480,,1101167.0
8437,2020-10-08,NY,25555.0,,754.0,172.0,67.0,1836,,
8438,2020-10-08,OH,4983.0,16200.0,863.0,229.0,108.0,1539,140808.0,3489032.0
8439,2020-10-08,OK,1085.0,7022.0,697.0,252.0,,1212,81289.0,1318991.0
8440,2020-10-08,OR,583.0,2705.0,197.0,39.0,14.0,294,5870.0,1151507.0
8441,2020-10-08,PA,8299.0,,687.0,,76.0,1376,136021.0,
8442,2020-10-08,PR,715.0,,315.0,49.0,27.0,352,22805.0,415664.0
8443,2020-10-08,RI,1127.0,2889.0,117.0,12.0,6.0,269,,
8444,2020-10-08,SC,3514.0,9475.0,716.0,191.0,94.0,1050,76477.0,1425103.0
8445,2020-10-08,SD,272.0,1717.0,284.0,,,505,21496.0,302503.0
8446,2020-10-08,TN,2705.0,9094.0,1149.0,307.0,158.0,1992,189990.0,3080509.0
8447,2020-10-08,TX,16334.0,,3556.0,1098.0,,4238,695194.0,7010194.0
8448,2020-10-08,UT,501.0,4167.0,251.0,86.0,,1501,60220.0,1142324.0
8449,2020-10-08,VA,3328.0,11393.0,933.0,196.0,89.0,1844,,
8450,2020-10-08,VI,20.0,,,,,1,1286.0,
8451,2020-10-08,VT,58.0,,1.0,,,11,1638.0,312985.0
8452,2020-10-08,WA,2177.0,7703.0,383.0,73.0,30.0,723,,
8453,2020-10-08,WI,1435.0,8061.0,907.0,228.0,,3274,113596.0,
8454,2020-10-08,WV,370.0,,168.0,59.0,29.0,186,12699.0,604392.0
8455,2020-10-08,WY,54.0,313.0,56.0,,,193,5603.0,206024.0
8456,2020-10-07,AK,59.0,333.0,46.0,,6.0,121,5626.0,490074.0
8457,2020-10-07,AL,2601.0,17915.0,777.0,,,941,67948.0,
8458,2020-10-07,AR,1482.0,5740.0,519.0,235.0,98.0,809,80703.0,1097556.0
8459,2020-10-07,AS,0.0,,,,,0,,1616.0
8460,2020-10-07,AZ,5733.0,20050.0,681.0,147.0,66.0,604,,2321782.0
8461,2020-10-07,CA,16228.0,,3204.0,797.0,,2764,,15556706.0
8462,2020-10-07,CO,2085.0,7771.0,369.0,,,731,,
8463,2020-10-07,CT,4522.0,11699.0,138.0,,,123,9408.0,1982647.0
8464,2020-10-07,DC,632.0,,103.0,30.0,16.0,45,12350.0,
8465,2020-10-07,DE,649.0,,89.0,18.0,,84,11071.0,
8466,2020-10-07,FL,15084.0,45777.0,2121.0,,,2544,,7778257.0
8467,2020-10-07,GA,7259.0,29308.0,1770.0,,,1492,,3058187.0
8468,2020-10-07,GU,57.0,,45.0,15.0,,54,1924.0,53477.0
8469,2020-10-07,HI,160.0,889.0,115.0,35.0,18.0,83,10526.0,441593.0
8470,2020-10-07,IA,1415.0,,444.0,104.0,42.0,950,73311.0,
8471,2020-10-07,ID,492.0,1932.0,151.0,36.0,,660,23288.0,
8472,2020-10-07,IL,9127.0,,1679.0,372.0,165.0,2630,,6033289.0
8473,2020-10-07,IN,3727.0,13430.0,1081.0,333.0,101.0,1281,,2293378.0
8474,2020-10-07,KS,723.0,3121.0,352.0,103.0,33.0,1244,,
8475,2020-10-07,KY,1223.0,5679.0,672.0,161.0,,2393,12800.0,1481331.0
8476,2020-10-07,LA,5604.0,,552.0,,78.0,2156,157873.0,2425387.0
8477,2020-10-07,MA,9557.0,12807.0,515.0,83.0,34.0,535,116364.0,4478131.0
8478,2020-10-07,MD,3973.0,15843.0,391.0,93.0,,460,7665.0,2773280.0
8479,2020-10-07,ME,142.0,459.0,9.0,2.0,0.0,39,4880.0,465660.0
8480,2020-10-07,MI,7169.0,,687.0,201.0,88.0,1214,99521.0,3915651.0
8481,2020-10-07,MN,2154.0,8089.0,367.0,123.0,,911,96616.0,
8482,2020-10-07,MO,2236.0,,1352.0,,,1068,,1958461.0
8483,2020-10-07,MP,2.0,4.0,,,,0,29.0,20709.0
8484,2020-10-07,MS,3051.0,6053.0,571.0,127.0,62.0,1538,90577.0,796968.0
8485,2020-10-07,MT,193.0,820.0,235.0,,,716,10518.0,376176.0
8486,2020-10-07,NC,3693.0,,1028.0,288.0,,1711,,3227198.0
8487,2020-10-07,ND,308.0,995.0,116.0,27.0,,490,20847.0,679564.0
8488,2020-10-07,NE,507.0,2436.0,262.0,,,498,35052.0,675015.0
8489,2020-10-07,NH,448.0,745.0,18.0,,,69,7845.0,476514.0
8490,2020-10-07,NJ,16152.0,23639.0,601.0,134.0,46.0,620,,3781810.0
8491,2020-10-07,NM,896.0,3625.0,109.0,,,425,17766.0,965319.0
8492,2020-10-07,NV,1636.0,,495.0,137.0,67.0,431,,1093978.0
8493,2020-10-07,NY,25545.0,,748.0,176.0,72.0,1360,,
8494,2020-10-07,OH,4970.0,16091.0,814.0,222.0,107.0,1424,139831.0,3455487.0
8495,2020-10-07,OK,1075.0,6929.0,738.0,258.0,,1006,80211.0,1305146.0
8496,2020-10-07,OR,581.0,2680.0,178.0,55.0,18.0,291,5870.0,1141677.0
8497,2020-10-07,PA,8272.0,,657.0,,80.0,1309,134907.0,
8498,2020-10-07,PR,705.0,,325.0,51.0,36.0,23,22346.0,415664.0
8499,2020-10-07,RI,1126.0,2873.0,107.0,10.0,5.0,180,,
8500,2020-10-07,SC,3502.0,9392.0,707.0,183.0,93.0,735,75768.0,1405225.0
8501,2020-10-07,SD,258.0,1697.0,273.0,,,1030,21137.0,297689.0
8502,2020-10-07,TN,2642.0,9035.0,1155.0,319.0,151.0,2080,188576.0,3053493.0
8503,2020-10-07,TX,16230.0,,3519.0,1052.0,,4121,692123.0,6941652.0
8504,2020-10-07,UT,496.0,4113.0,233.0,87.0,,1007,59289.0,1129819.0
8505,2020-10-07,VA,3303.0,11345.0,1003.0,228.0,109.0,509,,
8506,2020-10-07,VI,20.0,,,,,-1,1286.0,
8507,2020-10-07,VT,58.0,,1.0,,,7,1635.0,307410.0
8508,2020-10-07,WA,2165.0,7673.0,355.0,68.0,31.0,906,,
8509,2020-10-07,WI,1426.0,7951.0,873.0,219.0,,2463,111765.0,
8510,2020-10-07,WV,369.0,,168.0,62.0,28.0,203,12443.0,598027.0
8511,2020-10-07,WY,53.0,305.0,47.0,,,129,5504.0,202703.0
8512,2020-10-06,AK,58.0,328.0,45.0,,6.0,147,5455.0,479374.0
8513,2020-10-06,AL,2580.0,17699.0,764.0,,,764,67948.0,
8514,2020-10-06,AR,1447.0,5658.0,523.0,237.0,99.0,641,79052.0,1087671.0
8515,2020-10-06,AS,0.0,,,,,0,,1616.0
8516,2020-10-06,AZ,5713.0,19987.0,665.0,138.0,65.0,864,,2297490.0
8517,2020-10-06,CA,16177.0,,3175.0,809.0,,1677,,15430421.0
8518,2020-10-06,CO,2081.0,7721.0,343.0,,,654,,
8519,2020-10-06,CT,4521.0,11699.0,129.0,,,121,9408.0,1948435.0
8520,2020-10-06,DC,631.0,,105.0,30.0,15.0,105,12350.0,
8521,2020-10-06,DE,646.0,,87.0,20.0,,103,10990.0,
8522,2020-10-06,FL,14945.0,45519.0,2151.0,,,2201,,7734181.0
8523,2020-10-06,GA,7229.0,29154.0,1779.0,,,936,,3044792.0
8524,2020-10-06,GU,55.0,,42.0,14.0,,61,1922.0,53007.0
8525,2020-10-06,HI,157.0,889.0,128.0,39.0,29.0,50,10470.0,438212.0
8526,2020-10-06,IA,1400.0,,413.0,104.0,43.0,474,72273.0,
8527,2020-10-06,ID,487.0,1911.0,151.0,36.0,,458,23115.0,
8528,2020-10-06,IL,9085.0,,1673.0,384.0,159.0,1617,,5974469.0
8529,2020-10-06,IN,3711.0,13324.0,1138.0,333.0,103.0,970,,2258611.0
8530,2020-10-06,KS,706.0,3036.0,352.0,103.0,33.0,0,,
8531,2020-10-06,KY,1218.0,5622.0,592.0,150.0,,1036,12751.0,1465910.0
8532,2020-10-06,LA,5592.0,,567.0,,71.0,532,154163.0,2402355.0
8533,2020-10-06,MA,9538.0,12775.0,494.0,85.0,31.0,495,113768.0,4416428.0
8534,2020-10-06,MD,3967.0,15791.0,360.0,88.0,,413,7661.0,2752546.0
8535,2020-10-06,ME,142.0,457.0,7.0,1.0,0.0,20,4839.0,459241.0
8536,2020-10-06,MI,7161.0,,678.0,158.0,75.0,1152,99521.0,3880970.0
8537,2020-10-06,MN,2140.0,8020.0,367.0,123.0,,941,95614.0,
8538,2020-10-06,MO,2200.0,,1249.0,,,1165,,1946604.0
8539,2020-10-06,MP,2.0,4.0,,,,0,29.0,20709.0
8540,2020-10-06,MS,3013.0,6053.0,554.0,128.0,64.0,0,90577.0,796968.0
8541,2020-10-06,MT,192.0,773.0,216.0,,,500,10172.0,372720.0
8542,2020-10-06,NC,3670.0,,1013.0,290.0,,1504,,3210310.0
8543,2020-10-06,ND,284.0,968.0,116.0,27.0,,502,20392.0,673003.0
8544,2020-10-06,NE,503.0,2407.0,271.0,,,452,34830.0,663598.0
8545,2020-10-06,NH,446.0,743.0,20.0,,,51,7785.0,469392.0
8546,2020-10-06,NJ,16147.0,23577.0,553.0,126.0,43.0,720,,3758058.0
8547,2020-10-06,NM,894.0,3609.0,110.0,,,315,17489.0,960934.0
8548,2020-10-06,NV,1629.0,,485.0,125.0,69.0,479,,1092912.0
8549,2020-10-06,NY,25536.0,,705.0,158.0,72.0,1393,,
8550,2020-10-06,OH,4947.0,15972.0,777.0,207.0,103.0,1335,138807.0,3428445.0
8551,2020-10-06,OK,1066.0,6816.0,699.0,228.0,,1364,79219.0,1294532.0
8552,2020-10-06,OR,572.0,2657.0,184.0,43.0,18.0,279,5826.0,1133099.0
8553,2020-10-06,PA,8244.0,,633.0,,74.0,1036,135499.0,
8554,2020-10-06,PR,696.0,,322.0,61.0,33.0,238,,415664.0
8555,2020-10-06,RI,1125.0,2849.0,93.0,8.0,4.0,177,,
8556,2020-10-06,SC,3471.0,9331.0,655.0,167.0,87.0,811,74949.0,1397966.0
8557,2020-10-06,SD,248.0,1670.0,250.0,,,278,20449.0,294520.0
8558,2020-10-06,TN,2621.0,8976.0,1115.0,302.0,143.0,1676,187026.0,3031530.0
8559,2020-10-06,TX,16111.0,,3394.0,1080.0,,4132,687277.0,6872748.0
8560,2020-10-06,UT,488.0,4058.0,245.0,79.0,,716,58534.0,1117631.0
8561,2020-10-06,VA,3291.0,11316.0,926.0,219.0,104.0,625,,
8562,2020-10-06,VI,20.0,,,,,0,1283.0,
8563,2020-10-06,VT,58.0,,1.0,,,4,1632.0,306090.0
8564,2020-10-06,WA,2158.0,7622.0,347.0,64.0,31.0,252,,
8565,2020-10-06,WI,1410.0,7810.0,853.0,261.0,,2075,110110.0,
8566,2020-10-06,WV,364.0,,168.0,65.0,35.0,194,12242.0,594243.0
8567,2020-10-06,WY,53.0,304.0,44.0,,,141,5418.0,198508.0
8568,2020-10-05,AK,58.0,325.0,45.0,,6.0,196,5455.0,479374.0
8569,2020-10-05,AL,2559.0,17699.0,791.0,,,544,67948.0,
8570,2020-10-05,AR,1447.0,5586.0,516.0,233.0,93.0,417,79052.0,1079144.0
8571,2020-10-05,AS,0.0,,,,,0,,1616.0
8572,2020-10-05,AZ,5707.0,22303.0,567.0,134.0,57.0,316,,2273690.0
8573,2020-10-05,CA,16149.0,,3146.0,805.0,,3055,,15301681.0
8574,2020-10-05,CO,2069.0,7693.0,325.0,,,461,,
8575,2020-10-05,CT,4517.0,11699.0,129.0,,,823,9408.0,1914226.0
8576,2020-10-05,DC,631.0,,95.0,28.0,12.0,28,12306.0,
8577,2020-10-05,DE,645.0,,81.0,20.0,,120,10880.0,
8578,2020-10-05,FL,14886.0,45282.0,2118.0,,,1406,,7698475.0
8579,2020-10-05,GA,7192.0,28987.0,1822.0,,,789,,3032757.0
8580,2020-10-05,GU,55.0,,33.0,13.0,,54,1895.0,52361.0
8581,2020-10-05,HI,156.0,889.0,128.0,39.0,29.0,70,10446.0,436462.0
8582,2020-10-05,IA,1389.0,,389.0,99.0,43.0,364,71920.0,
8583,2020-10-05,ID,482.0,1903.0,152.0,49.0,,262,22930.0,
8584,2020-10-05,IL,9054.0,,1631.0,382.0,155.0,1853,,5924956.0
8585,2020-10-05,IN,3681.0,13239.0,1019.0,308.0,103.0,830,,2226835.0
8586,2020-10-05,KS,706.0,3036.0,352.0,103.0,33.0,1597,,
8587,2020-10-05,KY,1214.0,5557.0,563.0,145.0,,541,12445.0,1453778.0
8588,2020-10-05,LA,5586.0,,547.0,,71.0,218,154163.0,2389595.0
8589,2020-10-05,MA,9530.0,12755.0,473.0,88.0,33.0,515,113768.0,4371050.0
8590,2020-10-05,MD,3961.0,15745.0,338.0,85.0,,501,7657.0,2734800.0
8591,2020-10-05,ME,142.0,454.0,10.0,1.0,1.0,26,4807.0,456763.0
8592,2020-10-05,MI,7139.0,,678.0,158.0,67.0,1455,99521.0,3855106.0
8593,2020-10-05,MN,2136.0,7940.0,367.0,123.0,,973,94416.0,
8594,2020-10-05,MO,2174.0,,1201.0,,,987,,1930086.0
8595,2020-10-05,MP,2.0,4.0,,,,2,29.0,20709.0
8596,2020-10-05,MS,3013.0,6053.0,554.0,128.0,64.0,215,90577.0,796968.0
8597,2020-10-05,MT,190.0,754.0,201.0,,,212,9649.0,369975.0
8598,2020-10-05,NC,3637.0,,971.0,274.0,,2258,,3192516.0
8599,2020-10-05,ND,280.0,939.0,112.0,24.0,,311,19892.0,666931.0
8600,2020-10-05,NE,501.0,2397.0,249.0,,,404,34613.0,655531.0
8601,2020-10-05,NH,444.0,743.0,22.0,,,35,7746.0,465878.0
8602,2020-10-05,NJ,16138.0,23577.0,507.0,102.0,34.0,579,,3758058.0
8603,2020-10-05,NM,894.0,3581.0,97.0,,,155,17330.0,954596.0
8604,2020-10-05,NV,1623.0,,441.0,114.0,64.0,337,,1089057.0
8605,2020-10-05,NY,25527.0,,636.0,149.0,70.0,933,,
8606,2020-10-05,OH,4931.0,15840.0,657.0,189.0,90.0,1057,137633.0,3395399.0
