,submission_date,state,tot_cases,new_case,tot_death,new_death,created_at
2742,08/25/2020,OK,58544,900,959,13,08/26/2020 12:00:00 AM
2743,02/03/2020,TX,0,0,0,0,03/26/2020 04:22:39 PM
2744,11/19/2020,MA,198550,2682,10486,19,11/21/2020 12:00:00 AM
2745,11/15/2020,AS,3,0,0,0,11/16/2020 06:40:02 PM
2746,10/08/2020,PR,52892,598,720,5,10/09/2020 01:43:36 PM
2747,05/03/2020,MP,14,0,2,0,05/04/2020 10:49:24 PM
2748,06/15/2020,GA,57720,851,2494,43,06/16/2020 10:10:11 AM
2749,04/28/2020,OK,4198,189,227,1,04/29/2020 12:00:00 AM
2750,06/23/2020,PW,0,0,0,0,06/24/2020 03:03:27 PM
2751,04/03/2021,GA,1063680,1125,19210,34,04/04/2021 01:43:43 PM
2752,09/11/2020,WV,12174,157,263,6,09/12/2020 02:12:43 PM
2753,10/30/2020,PR,66128,385,822,2,10/31/2020 01:30:31 PM
2754,06/11/2020,MA,100504,346,7658,33,06/13/2020 12:00:00 AM
2755,05/12/2021,OK,451191,127,7283,3,05/13/2021 12:00:00 AM
2756,11/22/2020,GA,449132,2328,9198,19,11/23/2020 03:04:35 PM
2757,12/10/2020,CO,276995,4649,3759,120,12/11/2020 03:06:51 PM
2758,02/01/2020,TX,0,0,0,0,03/26/2020 04:22:39 PM
2759,09/18/2020,AR,74082,871,1173,7,09/19/2020 02:00:26 PM
2760,09/03/2020,AS,0,0,0,0,09/04/2020 01:36:16 PM
2761,05/02/2020,PR,1757,182,95,1,05/03/2020 03:36:03 PM
2762,01/15/2021,PR,86523,569,1703,11,01/16/2021 02:46:10 PM
2763,12/23/2020,PW,0,0,0,0,12/24/2020 02:31:20 PM
2764,08/07/2020,PR,21424,738,274,9,08/08/2020 02:58:44 PM
2765,01/31/2021,WV,121001,661,2024,9,02/01/2021 02:50:29 PM
2766,06/02/2021,AR,341692,242,5835,1,06/03/2021 03:22:54 PM
2767,07/27/2020,CO,44565,229,1799,5,07/28/2020 02:21:07 PM
2768,06/11/2021,MA,708710,131,17937,8,06/12/2021 02:13:34 PM
2769,10/22/2020,NYC,260789,762,23657,5,10/20/2020 12:00:00 AM
2770,02/22/2021,AS,4,0,0,0,02/23/2021 02:51:13 PM
2771,09/27/2020,PR,47422,1118,648,4,09/28/2020 01:50:59 PM
2772,12/03/2020,OK,232165,3286,3112,55,12/04/2020 12:00:00 AM
2773,04/14/2021,NYC,898272,3354,32010,41,04/12/2021 12:00:00 AM
2774,04/15/2020,OK,2970,67,136,5,04/16/2020 12:00:00 AM
2775,09/24/2020,WV,14706,202,325,6,09/25/2020 01:54:10 PM
2776,04/07/2021,AR,331505,244,5660,7,04/08/2021 01:46:50 PM
2777,04/09/2020,MP,11,0,2,0,04/08/2020 04:22:39 PM
2778,04/13/2021,WV,146790,328,2747,2,04/14/2021 02:34:57 PM
2779,10/19/2020,HI,14024,35,187,0,10/20/2020 02:59:27 PM
2780,07/02/2020,MA,104016,158,8169,20,07/04/2020 12:00:00 AM
2781,09/03/2020,HI,9436,267,79,4,09/04/2020 09:36:16 AM
2782,04/14/2021,AK,62895,197,341,0,04/14/2021 12:00:00 AM
2783,05/06/2020,WV,1276,34,51,1,05/07/2020 10:59:02 PM
2784,03/07/2021,HI,27821,47,442,1,03/08/2021 02:47:36 PM
2785,12/12/2020,TX,1464374,16372,26754,228,12/14/2020 12:00:00 AM
2786,08/10/2020,HI,3728,120,34,3,08/11/2020 10:16:27 AM
2787,06/23/2021,UT,412546,527,2336,3,06/24/2021 03:16:23 PM
2788,01/24/2021,WV,115307,555,1895,23,01/25/2021 02:42:40 PM
2789,08/06/2020,PW,0,0,0,0,08/07/2020 11:57:59 PM
2790,05/09/2021,MP,170,1,2,0,05/10/2021 02:15:36 PM
2791,05/26/2021,CO,540092,831,6531,11,05/27/2021 01:41:41 PM
2792,04/27/2021,WV,151848,177,2662,-159,04/28/2021 03:20:12 PM
2793,08/06/2020,OK,46358,716,737,14,08/07/2020 12:00:00 AM
2794,07/17/2020,WV,4783,126,100,1,07/18/2020 04:14:26 PM
2795,03/18/2021,GA,1040817,2267,18420,61,03/19/2021 02:25:43 PM
2796,06/05/2021,OK,453796,134,7324,4,06/06/2021 01:36:52 PM
2797,03/30/2020,AR,504,61,7,1,03/29/2020 04:22:39 PM
2798,03/07/2020,MP,0,0,0,0,03/26/2020 04:22:39 PM
2799,03/18/2021,PW,0,0,0,0,03/19/2021 02:25:43 PM
2800,08/14/2020,KS,33885,1338,402,7,08/15/2020 02:02:05 PM
2801,12/05/2020,WV,53572,1400,829,30,12/06/2020 02:51:16 PM
2802,11/09/2020,UT,134868,2247,661,2,11/10/2020 02:45:45 PM
2803,06/14/2020,MP,30,0,2,0,06/15/2020 02:33:03 PM
2804,08/16/2020,TX,535042,6204,13024,136,08/18/2020 12:00:00 AM
2805,02/12/2020,PW,0,0,0,0,03/26/2020 04:22:39 PM
2806,03/28/2021,AK,60164,199,338,0,03/28/2021 12:00:00 AM
2807,06/13/2021,MP,183,0,2,0,06/14/2021 03:07:59 PM
2808,02/03/2020,MP,0,0,0,0,03/26/2020 04:22:39 PM
2809,12/06/2020,WV,54997,1425,838,9,12/07/2020 02:38:33 PM
2810,01/26/2021,CO,388620,1158,5517,5,01/27/2021 02:53:24 PM
2811,05/26/2021,PR,138217,123,2489,6,05/27/2021 01:41:41 PM
2812,01/09/2021,KS,242322,0,3148,0,01/10/2021 04:10:55 PM
2813,11/10/2020,AS,3,0,0,0,11/11/2020 03:15:25 PM
2814,06/25/2020,UT,19816,631,168,3,06/26/2020 07:18:27 PM
2815,04/24/2021,FL,2162612,7293,34812,53,04/25/2021 01:42:01 PM
2816,01/26/2020,AS,0,0,0,0,03/26/2020 04:22:39 PM
2817,08/07/2020,OK,47037,679,744,7,08/08/2020 12:00:00 AM
2818,06/21/2021,GA,1131232,184,21318,0,06/22/2021 02:36:11 PM
2819,04/08/2021,AS,0,0,0,0,04/09/2021 02:11:49 PM
2820,08/06/2020,KS,29717,0,368,0,08/07/2020 11:57:59 PM
2821,05/25/2021,AK,67252,53,362,0,05/26/2021 01:48:32 PM
2822,03/11/2021,NYC,773069,4423,30124,73,03/09/2021 12:00:00 AM
2823,03/21/2020,AK,15,1,1,0,03/21/2020 12:00:00 AM
2824,08/27/2020,AS,0,0,0,0,08/28/2020 01:43:49 PM
2825,03/16/2020,MA,197,33,0,0,03/18/2020 12:00:00 AM
2826,01/07/2021,WV,96002,1324,1518,37,01/08/2021 03:56:01 PM
2827,02/07/2020,UT,0,0,0,0,03/26/2020 04:22:39 PM
2828,10/23/2020,TX,851572,6472,18560,92,10/25/2020 12:00:00 AM
2829,01/20/2021,AR,276114,2520,4441,55,01/21/2021 02:44:32 PM
2830,03/26/2020,NYC,31577,4512,438,108,03/24/2020 12:00:00 AM
2831,04/21/2021,KS,306883,296,4961,6,04/22/2021 01:56:30 PM
2832,06/06/2021,MA,708083,143,17911,4,06/07/2021 02:36:26 PM
2833,12/09/2020,CO,272346,3757,3639,267,12/10/2020 02:50:16 PM
2834,09/02/2020,CO,58019,244,1952,6,09/03/2020 02:18:16 PM
2835,04/21/2021,HI,31885,68,471,0,04/22/2021 01:56:30 PM
2836,09/10/2020,UT,56902,501,431,5,09/11/2020 01:51:03 PM
2837,05/31/2020,CO,26378,280,1445,2,06/01/2020 02:17:42 PM
2838,07/04/2021,HI,36604,52,515,0,07/05/2021 02:30:02 PM
2839,02/29/2020,OK,28,5,0,0,03/01/2020 12:00:00 AM
2840,05/23/2021,CO,537401,432,6505,2,05/24/2021 01:46:58 PM
2841,05/23/2020,NYC,201295,1076,21700,52,05/21/2020 12:00:00 AM
2842,07/21/2020,WV,5199,57,101,1,07/22/2020 02:51:28 PM
2843,07/19/2020,OK,34446,487,543,7,07/20/2020 12:00:00 AM
2844,09/02/2020,PW,0,0,0,0,09/03/2020 02:18:16 PM
2845,10/15/2020,KS,69155,0,838,0,10/16/2020 01:33:55 PM
2846,05/29/2020,MA,95512,617,7127,59,05/31/2020 12:00:00 AM
2847,12/22/2020,NYC,400984,3065,24654,33,12/20/2020 12:00:00 AM
2848,03/23/2020,CO,720,129,7,1,03/26/2020 04:22:39 PM
2849,03/03/2021,MA,584743,1899,16333,30,03/05/2021 12:00:00 AM
2850,11/29/2020,CO,228772,3489,3003,20,11/30/2020 02:51:40 PM
2851,05/08/2021,KS,310696,114,5016,0,05/09/2021 01:43:24 PM
2852,06/14/2020,HI,724,8,17,0,06/15/2020 10:33:03 AM
2853,12/13/2020,WV,63217,1066,968,2,12/14/2020 02:36:45 PM
2854,04/11/2021,NYC,890647,3225,31861,59,04/09/2021 12:00:00 AM
2855,09/27/2020,AK,7550,110,68,0,09/27/2020 12:00:00 AM
2856,07/25/2020,WV,5821,126,103,0,07/26/2020 03:17:16 PM
2857,11/17/2020,HI,16515,44,221,0,11/18/2020 02:57:46 PM
2858,08/01/2020,CO,47267,458,1844,6,08/02/2020 02:54:37 PM
2859,09/18/2020,AS,0,0,0,0,09/19/2020 02:00:26 PM
2860,05/07/2021,KS,310582,234,5016,17,05/08/2021 01:45:22 PM
2861,07/06/2020,AK,1168,27,18,0,07/06/2020 12:00:00 AM
2862,05/22/2020,TX,53449,1181,1684,30,05/24/2020 12:00:00 AM
2863,08/20/2020,MP,54,0,2,0,08/21/2020 02:27:34 PM
2864,04/21/2020,GA,19028,612,821,39,04/21/2020 12:22:39 PM
2865,04/18/2020,MA,36372,1970,2114,176,04/20/2020 12:00:00 AM
2866,05/11/2020,HI,623,1,17,0,05/12/2020 01:26:08 PM
2867,06/30/2021,HI,36391,47,514,1,07/01/2021 02:29:33 PM
2868,12/04/2020,PW,0,0,0,0,12/05/2020 02:29:17 PM
2869,08/14/2020,UT,46628,473,361,4,08/15/2020 02:02:05 PM
2870,09/21/2020,MA,127796,256,9352,17,09/23/2020 12:00:00 AM
2871,03/12/2021,HI,28062,64,446,1,03/13/2021 03:19:19 PM
2872,09/30/2020,AK,7891,103,69,1,09/30/2020 12:00:00 AM
2873,02/09/2020,KS,0,0,0,0,03/26/2020 04:22:39 PM
2874,08/30/2020,MP,56,0,2,0,08/31/2020 02:05:56 PM
2875,02/13/2021,HI,26729,77,422,0,02/14/2021 02:51:00 PM
2876,01/25/2021,MA,503688,3651,14383,65,01/27/2021 12:00:00 AM
2877,01/10/2021,KS,242322,0,3148,0,01/11/2021 03:01:02 PM
2878,01/23/2020,WV,0,0,0,0,03/26/2020 04:22:39 PM
2879,05/28/2021,TX,2942235,2032,50831,29,05/30/2021 12:00:00 AM
2880,03/31/2020,KS,428,60,9,1,03/30/2020 04:22:39 PM
2881,02/20/2021,OK,429671,618,6775,23,02/21/2021 12:00:00 AM
2882,04/13/2020,FL,20394,1057,499,38,04/12/2020 04:22:39 PM
2883,10/11/2020,AR,92833,613,1568,18,10/12/2020 02:07:08 PM
2884,06/16/2020,OK,11574,535,402,2,06/17/2020 12:00:00 AM
2885,10/19/2020,PR,58643,693,769,0,10/20/2020 02:59:27 PM
2886,08/18/2020,CO,53631,261,1899,3,08/19/2020 02:23:51 PM
2887,03/04/2021,AR,323756,403,5273,12,03/05/2021 04:11:33 PM
2888,01/01/2021,PW,0,0,0,0,01/02/2021 02:50:51 PM
2889,07/23/2020,AK,2202,64,30,0,07/23/2020 12:00:00 AM
2890,01/30/2021,GA,905858,6343,14196,210,01/31/2021 02:48:12 PM
2891,02/16/2020,CO,0,0,0,0,03/26/2020 04:22:39 PM
2892,09/12/2020,HI,10661,114,97,1,09/13/2020 12:17:15 PM
2893,05/11/2020,AR,4043,59,94,3,05/12/2020 05:26:08 PM
2894,02/02/2021,NYC,625387,3845,27350,75,01/31/2021 12:00:00 AM
2895,06/16/2021,UT,410377,413,2324,1,06/17/2021 02:38:09 PM
2896,03/07/2020,UT,0,0,0,0,03/26/2020 04:22:39 PM
2897,10/23/2020,UT,101509,1960,567,4,10/24/2020 01:26:44 PM
2898,06/01/2021,MA,707131,94,17883,11,06/02/2021 02:35:40 PM
2899,11/20/2020,AS,3,0,0,0,11/21/2020 02:59:41 PM
2900,03/11/2020,AS,0,0,0,0,03/26/2020 04:22:39 PM
2901,12/09/2020,HI,18470,73,264,4,12/10/2020 02:50:16 PM
2902,04/02/2021,CO,465330,1645,6118,1,04/03/2021 01:51:09 PM
2903,10/04/2020,HI,12819,51,156,14,10/05/2020 09:49:47 AM
2904,08/26/2020,UT,50870,357,402,2,08/27/2020 01:42:08 PM
2905,12/15/2020,AR,189198,2141,3016,26,12/16/2020 02:28:57 PM
2906,09/22/2020,AR,76981,617,1209,13,09/23/2020 01:51:22 PM
2907,06/02/2020,MA,97539,248,7325,52,06/04/2020 12:00:00 AM
2908,05/22/2020,UT,8179,198,96,2,05/23/2020 05:58:16 PM
2909,02/25/2021,PR,99860,241,2023,7,02/26/2021 03:02:41 PM
2910,08/14/2020,AR,52392,626,587,5,08/15/2020 02:02:05 PM
2911,07/30/2020,FL,456105,9854,6586,253,07/31/2020 02:35:06 PM
2912,12/10/2020,MA,274781,5369,11337,56,12/12/2020 12:00:00 AM
2913,09/14/2020,TX,663404,3970,15893,65,09/16/2020 12:00:00 AM
2914,10/01/2020,NYC,248056,757,23537,7,09/29/2020 12:00:00 AM
2915,01/16/2021,PW,0,0,0,0,01/17/2021 03:43:14 PM
2916,04/04/2021,AR,331054,84,5643,2,04/05/2021 01:43:02 PM
2917,02/01/2020,NYC,0,0,0,0,03/26/2020 04:22:39 PM
2918,07/12/2020,MA,105629,172,8350,16,07/14/2020 12:00:00 AM
2919,01/25/2020,FL,0,0,0,0,03/26/2020 04:22:39 PM
2920,04/25/2021,MP,164,0,2,0,04/26/2021 01:45:41 PM
2921,09/19/2020,HI,11368,77,120,0,09/20/2020 09:53:10 AM
2922,04/20/2021,TX,2848820,6057,49533,40,04/22/2021 12:00:00 AM
2923,01/17/2021,OK,378492,1699,5545,47,01/18/2021 12:00:00 AM
2924,03/04/2021,PR,101066,199,2056,3,03/05/2021 04:11:33 PM
2925,03/21/2020,PW,0,0,0,0,03/26/2020 04:22:39 PM
2926,02/26/2020,AS,0,0,0,0,03/26/2020 04:22:39 PM
2927,08/23/2020,GA,262099,1812,5132,40,08/24/2020 09:54:34 AM
2928,04/07/2021,PW,0,0,0,0,04/08/2021 01:46:50 PM
2929,03/20/2021,TX,2743179,3794,48155,74,03/22/2021 12:00:00 AM
2930,04/14/2021,FL,2101365,6695,34164,44,04/15/2021 01:58:27 PM
2931,02/12/2021,AR,311608,565,5212,13,02/13/2021 02:50:08 PM
2932,08/21/2020,PW,0,0,0,0,08/22/2020 02:21:09 PM
2933,03/12/2021,FL,1931613,5119,32145,105,03/13/2021 03:19:19 PM
2934,11/12/2020,PW,0,0,0,0,11/13/2020 02:54:34 PM
2935,05/25/2021,MP,181,0,2,0,05/26/2021 01:48:32 PM
2936,05/29/2020,MP,22,0,2,0,05/30/2020 03:47:59 PM
2937,06/08/2020,AS,0,0,0,0,06/09/2020 04:49:08 PM
2938,07/25/2020,FL,409585,12115,5777,124,07/26/2020 03:17:16 PM
2939,07/16/2020,CO,38726,571,1745,1,07/17/2020 02:31:01 PM
2940,06/25/2021,TX,2982177,1678,51223,0,06/27/2021 12:00:00 AM
2941,11/03/2020,CO,114709,2562,2311,19,11/04/2020 03:03:00 PM
2942,05/09/2020,PR,2173,17,108,1,05/10/2020 09:26:08 PM
2943,11/22/2020,KS,134533,0,1410,0,11/23/2020 03:04:35 PM
2944,09/01/2020,OK,64328,951,1042,14,09/02/2020 12:00:00 AM
2945,04/20/2021,PR,124695,555,2224,11,04/21/2021 02:12:05 PM
2946,10/05/2020,MP,75,0,2,0,10/06/2020 01:33:58 PM
2947,02/22/2021,MA,570546,1262,15956,40,02/24/2021 12:00:00 AM
2948,05/23/2020,FL,50127,676,2233,43,05/24/2020 02:15:55 PM
2949,10/20/2020,PR,58830,187,774,5,10/21/2020 01:34:31 PM
2950,01/16/2021,WV,108124,1475,1761,28,01/17/2021 03:43:14 PM
2951,07/01/2021,AR,350085,700,5909,0,07/02/2021 01:55:07 PM
2952,05/17/2021,AK,66814,45,358,11,05/18/2021 02:26:44 PM
2953,03/09/2021,AS,4,0,0,0,03/10/2021 02:58:31 PM
2954,11/08/2020,PR,38581,481,882,10,11/09/2020 02:38:54 PM
2955,02/08/2020,AK,0,0,0,0,03/26/2020 04:22:39 PM
2956,07/30/2020,UT,40258,316,303,10,07/31/2020 02:35:06 PM
2957,04/14/2020,PW,0,0,0,0,04/13/2020 04:22:39 PM
2958,05/25/2021,OK,452496,15,7291,0,05/26/2021 12:00:00 AM
2959,04/04/2021,OK,443284,215,7163,2,04/05/2021 12:00:00 AM
2960,04/02/2021,TX,2790160,3518,48791,43,04/04/2021 12:00:00 AM
2961,02/12/2021,NYC,669111,4775,28160,80,02/10/2021 12:00:00 AM
2962,12/16/2020,CO,296716,3334,4156,71,12/17/2020 02:33:42 PM
2963,09/09/2020,UT,56401,383,426,-1,09/10/2020 02:02:53 PM
2964,11/15/2020,PR,43016,537,942,7,11/16/2020 06:40:02 PM
2965,03/31/2020,GA,4236,1012,130,27,03/30/2020 12:22:39 PM
2966,10/06/2020,FL,711358,2202,14767,55,10/07/2020 01:45:01 PM
2967,10/01/2020,PW,0,0,0,0,10/02/2020 01:40:08 PM
2968,06/29/2020,MA,103628,89,8111,16,07/01/2020 12:00:00 AM
2969,01/23/2020,GA,0,0,0,0,03/26/2020 04:22:39 PM
2970,05/13/2021,WV,157626,411,2751,3,05/14/2021 02:07:22 PM
2971,03/07/2020,WV,0,0,0,0,03/26/2020 04:22:39 PM
2972,12/20/2020,OK,285784,2215,3986,46,12/21/2020 12:00:00 AM
2973,09/14/2020,FL,658203,1718,12642,34,09/15/2020 02:03:59 PM
2974,11/02/2020,AR,113641,584,1985,27,11/03/2020 02:57:05 PM
2975,10/12/2020,AK,9904,190,83,1,10/12/2020 12:00:00 AM
2976,08/25/2020,PR,30744,24,404,9,08/26/2020 01:51:40 PM
2977,04/23/2020,UT,3722,182,38,3,05/25/2020 03:38:40 PM
2978,06/12/2021,KS,315850,81,5106,0,06/13/2021 01:40:53 PM
2979,06/02/2021,AK,67541,34,362,0,06/03/2021 03:22:54 PM
2980,03/31/2020,PR,239,65,8,1,03/30/2020 04:22:39 PM
2981,01/29/2021,OK,405741,1930,6157,43,01/30/2021 12:00:00 AM
2982,08/15/2020,TX,528838,8245,12888,163,08/17/2020 12:00:00 AM
2983,08/20/2020,FL,582407,4516,10049,117,08/21/2020 02:27:34 PM
2984,06/27/2021,KS,317534,115,5147,0,06/28/2021 03:02:46 PM
2985,02/14/2020,UT,0,0,0,0,03/26/2020 04:22:39 PM
2986,03/27/2021,AK,59965,199,338,1,03/27/2021 12:00:00 AM
2987,06/21/2021,AK,68112,81,366,0,06/22/2021 02:36:11 PM
2988,06/25/2021,UT,413317,309,2351,4,06/26/2021 02:17:39 PM
2989,03/02/2020,HI,0,0,0,0,03/26/2020 04:22:39 PM
2990,02/25/2021,UT,369433,832,1890,11,02/26/2021 03:02:41 PM
2991,01/16/2021,GA,809663,8533,12291,153,01/17/2021 03:43:14 PM
2992,10/14/2020,CO,80777,692,2160,7,10/15/2020 01:30:46 PM
2993,03/23/2020,KS,82,18,2,0,03/26/2020 04:22:39 PM
2994,02/09/2021,NYC,653967,2383,27922,82,02/07/2021 12:00:00 AM
2995,09/03/2020,WV,10845,203,237,7,09/04/2020 01:36:16 PM
2996,02/18/2020,OK,3,0,0,0,02/19/2020 12:00:00 AM
2997,05/29/2021,HI,34889,45,496,1,05/30/2021 01:32:12 PM
2998,02/18/2021,CO,417415,1241,5864,26,02/19/2021 03:33:51 PM
2999,03/20/2020,AK,14,3,1,0,03/20/2020 12:00:00 AM
3000,02/03/2020,PW,0,0,0,0,03/26/2020 04:22:39 PM
3001,03/21/2021,TX,2745161,1982,48212,57,03/23/2021 12:00:00 AM
3002,12/02/2020,TX,1316194,19222,24624,181,12/04/2020 12:00:00 AM
3003,06/16/2021,OK,455354,209,7359,2,06/17/2021 02:38:09 PM
3004,04/04/2021,MA,643232,0,17330,15,04/06/2021 12:00:00 AM
3005,10/16/2020,AK,10604,221,89,1,10/16/2020 12:00:00 AM
3006,02/29/2020,FL,0,0,0,0,03/26/2020 04:22:39 PM
3007,08/04/2020,GA,202908,2742,3921,79,08/05/2020 10:13:18 AM
3008,09/29/2020,PW,0,0,0,0,09/30/2020 02:17:41 PM
3009,10/25/2020,OK,125377,1148,1814,18,10/26/2020 12:00:00 AM
3010,01/31/2021,MP,132,0,2,0,02/01/2021 02:50:29 PM
3011,08/26/2020,MA,117085,315,8997,14,08/28/2020 12:00:00 AM
3012,07/12/2020,AR,28367,503,321,2,07/13/2020 03:19:34 PM
3013,11/06/2020,MP,98,0,2,0,11/07/2020 02:45:17 PM
3014,05/03/2021,FL,2203807,3012,35307,39,05/04/2021 02:00:10 PM
3015,10/03/2020,MP,73,0,2,0,10/04/2020 01:35:23 PM
3016,03/11/2021,GA,1030146,1714,18117,81,03/12/2021 03:20:13 PM
3017,06/10/2021,OK,454394,178,7329,2,06/11/2021 02:20:54 PM
3018,05/09/2021,CO,523309,927,6357,2,05/10/2021 02:15:36 PM
3019,07/08/2020,MP,31,0,2,0,07/09/2020 03:14:15 PM
3020,07/31/2020,OK,42643,634,667,15,08/01/2020 12:00:00 AM
3021,10/06/2020,AS,0,0,0,0,10/07/2020 01:45:01 PM
3022,01/28/2021,AR,290856,1892,4766,24,01/29/2021 02:42:19 PM
3023,04/09/2020,CO,6202,547,226,33,04/08/2020 04:22:39 PM
3024,06/15/2020,NYC,212964,209,22680,17,06/13/2020 12:00:00 AM
3025,03/27/2021,NYC,837409,5018,31043,74,03/25/2021 12:00:00 AM
3026,06/09/2021,NYC,951765,91,33321,6,06/10/2021 02:48:23 PM
3027,04/10/2020,AK,246,11,9,0,04/10/2020 12:00:00 AM
3028,06/24/2021,AS,0,0,0,0,06/25/2021 03:01:46 PM
3029,02/19/2020,PR,0,0,0,0,03/26/2020 04:22:39 PM
3030,04/02/2020,MA,8966,1228,234,43,04/04/2020 12:00:00 AM
3031,11/09/2020,WV,28805,401,530,28,11/10/2020 02:45:45 PM
3032,11/01/2020,NYC,268965,874,23714,10,10/30/2020 12:00:00 AM
3033,05/24/2021,PW,0,0,0,0,05/25/2021 02:17:06 PM
3034,03/22/2021,MA,615874,1206,16976,38,03/24/2021 12:00:00 AM
3035,10/03/2020,NYC,249416,693,23552,6,10/01/2020 12:00:00 AM
3036,02/29/2020,MP,0,0,0,0,03/26/2020 04:22:39 PM
3037,08/12/2020,UT,45722,323,353,3,08/13/2020 02:12:28 PM
3038,05/25/2021,HI,34708,20,493,0,05/26/2021 01:48:32 PM
3039,03/12/2020,PW,0,0,0,0,03/26/2020 04:22:39 PM
3040,05/23/2021,NYC,947020,434,33158,14,05/21/2021 12:00:00 AM
3041,05/28/2020,GA,43519,838,1973,64,05/29/2020 10:19:55 AM
3042,05/23/2020,AR,5775,163,115,2,05/24/2020 02:15:55 PM
3043,07/17/2020,AR,31762,648,353,12,07/18/2020 04:14:26 PM
3044,06/07/2021,OK,453970,80,7325,1,06/08/2021 03:05:30 PM
3045,11/20/2020,WV,38480,1081,639,16,11/21/2020 02:59:41 PM
3046,09/19/2020,TX,686068,3827,16228,67,09/21/2020 12:00:00 AM
3047,10/22/2020,GA,370047,2037,7729,25,10/23/2020 09:44:31 AM
3048,04/29/2021,CO,509194,2789,6284,12,04/30/2021 01:40:40 PM
3049,04/12/2020,HI,507,4,9,0,04/11/2020 12:22:39 PM
3050,02/26/2020,AR,0,0,0,0,03/26/2020 04:22:39 PM
3051,11/16/2020,FL,877340,4530,17559,41,11/17/2020 02:52:47 PM
3052,11/23/2020,OK,200548,1941,2634,26,11/24/2020 12:00:00 AM
3053,11/15/2020,KS,115507,0,1259,0,11/16/2020 06:40:02 PM
3054,08/31/2020,OK,63377,501,1028,9,09/01/2020 12:00:00 AM
3055,08/09/2020,MA,112459,286,8743,9,08/11/2020 12:00:00 AM
3056,05/19/2020,AK,401,0,11,0,05/19/2020 12:00:00 AM
3057,05/24/2020,PR,3189,89,127,0,05/25/2020 02:12:49 PM
3058,06/01/2021,GA,1124080,239,20838,1,06/02/2021 02:35:40 PM
3059,12/18/2020,AS,3,0,0,0,12/19/2020 02:42:31 PM
3060,01/25/2020,WV,0,0,0,0,03/26/2020 04:22:39 PM
3061,07/11/2020,TX,250462,10351,4995,200,07/13/2020 12:00:00 AM
3062,04/10/2020,CO,6365,163,250,24,04/09/2020 04:22:39 PM
3063,06/11/2020,UT,13429,381,134,3,06/12/2020 02:17:59 PM
3064,06/01/2020,FL,55415,651,2460,9,06/02/2020 02:16:17 PM
3065,05/01/2020,PR,1575,36,94,2,05/02/2020 03:47:19 PM
3066,02/16/2020,PR,0,0,0,0,03/26/2020 04:22:39 PM
3067,12/29/2020,PR,75888,98,1484,24,12/30/2020 02:56:20 PM
3068,05/30/2021,NYC,949410,301,33234,13,05/28/2021 12:00:00 AM
3069,08/04/2020,TX,451181,9167,10749,196,08/06/2020 12:00:00 AM
3070,05/08/2021,WV,156001,321,2726,7,05/09/2021 01:43:24 PM
3071,05/31/2020,FL,54764,735,2451,4,06/01/2020 02:17:42 PM
3072,08/21/2020,AS,0,0,0,0,08/22/2020 02:21:09 PM
3073,09/08/2020,PW,0,0,0,0,09/09/2020 01:47:50 PM
3074,07/05/2020,HI,1012,7,19,0,07/06/2020 11:16:12 AM
3075,11/13/2020,NYC,285756,2008,23829,9,11/11/2020 12:00:00 AM
3076,06/16/2020,KS,11419,0,245,0,06/17/2020 03:06:04 PM
3077,04/14/2020,UT,2453,61,20,2,04/13/2020 04:22:39 PM
3078,07/02/2021,WV,164149,52,2899,2,07/03/2021 01:44:06 PM
3079,04/10/2020,PW,0,0,0,0,04/09/2020 04:22:39 PM
3080,05/03/2021,MA,691735,563,17632,9,05/05/2021 12:00:00 AM
3081,03/14/2021,AS,4,0,0,0,03/15/2021 02:03:45 PM
3082,01/28/2021,UT,342445,1761,1620,0,01/29/2021 02:42:19 PM
3083,03/13/2020,AR,9,3,0,0,03/26/2020 04:22:39 PM
3084,04/21/2020,CO,10368,349,485,37,04/21/2020 04:22:39 PM
3085,02/13/2021,MA,555895,2083,15542,36,02/15/2021 12:00:00 AM
3086,05/15/2020,GA,34270,613,1557,30,05/16/2020 11:46:44 AM
3087,07/07/2020,AK,1186,18,18,0,07/07/2020 12:00:00 AM
3088,06/02/2020,AS,0,0,0,0,06/03/2020 02:11:36 PM
3089,04/27/2020,OK,4009,57,226,9,05/26/2021 01:02:35 PM
3090,03/12/2020,AR,6,5,0,0,03/26/2020 04:22:39 PM
3091,04/03/2021,KS,302873,0,4932,0,04/04/2021 01:43:43 PM
3092,01/25/2021,OK,396435,1520,5975,51,01/26/2021 12:00:00 AM
3093,01/06/2021,FL,1385040,17262,22317,129,01/07/2021 02:56:59 PM
3094,08/04/2020,CO,48394,426,1849,5,08/05/2020 02:13:18 PM
3095,07/01/2021,MA,710049,83,17997,3,07/02/2021 01:55:07 PM
3096,11/02/2020,NYC,269509,544,23718,4,10/31/2020 12:00:00 AM
3097,07/01/2020,AR,21197,420,277,7,07/02/2020 03:10:03 PM
3098,07/21/2020,AS,0,0,0,0,07/22/2020 02:51:28 PM
3099,12/21/2020,AR,203107,1457,3295,58,12/22/2020 02:35:48 PM
3100,01/23/2020,MA,0,0,0,0,03/26/2020 04:22:39 PM
3101,11/30/2020,CO,232905,4133,3037,34,12/01/2020 03:26:07 PM
3102,11/23/2020,PR,48548,348,1038,6,11/24/2020 03:27:55 PM
3103,05/28/2020,OK,7084,112,356,2,05/29/2020 12:00:00 AM
